   69.22953    	   69.22953    	   69.22953    
        5000
           1    44.81486        62.02280        49.07043    	           1
           2    54.36332        65.48628        58.24430    	           1
           3    62.74965        26.93687        23.29900    	           1
           4    47.72826        12.05620        11.26254    	           1
           5    64.25716        56.75028        13.22529    	           1
           6    33.93312        6.886813        52.00983    	           1
           7    55.28945        15.28818        22.24524    	           1
           8    13.35936        19.97558        46.05228    	           1
           9    5.721665        17.02760        63.33385    	           1
          10    68.01441        12.96839        20.81301    	           1
          11    6.096436        63.53107        64.59322    	           1
          12    34.76604        3.444015        60.14864    	           1
          13    23.94932        4.428203        23.88159    	           1
          14    49.61633        8.040364        29.31880    	           1
          15    55.69588        39.85234        48.31590    	           1
          16    63.58027        62.65851        8.535007    	           1
          17    1.471766        9.741636        12.54633    	           1
          18    26.19017        18.35063        51.96729    	           1
          19    68.41795        5.091494        14.52152    	           1
          20    62.00499        46.57373        50.50259    	           1
          21    41.00292        20.64063        14.28378    	           1
          22    31.20081        44.82317        23.69140    	           1
          23    34.14087        51.95514        46.34683    	           1
          24    4.051539        45.05690        35.94822    	           1
          25    64.07640        50.81252        27.94951    	           1
          26    49.95485        3.359351        32.83494    	           1
          27    11.21873        3.978686        58.63340    	           1
          28    7.945193        67.27951        17.63529    	           1
          29    42.13507        18.21489        65.06978    	           1
          30    44.13986        15.67852        21.07951    	           1
          31    12.40994        48.49697        28.98133    	           1
          32    54.16202        1.240474        55.16216    	           1
          33    22.56341        1.904587        68.09716    	           1
          34    39.67236        53.41764        67.31213    	           1
          35    68.65897        19.27905       0.4827384    	           1
          36    2.992578        64.29678        12.68563    	           1
          37    42.92946        62.89918        4.614592    	           1
          38    54.53897        63.76037        66.92258    	           1
          39    55.29440        49.94223        8.969607    	           1
          40    62.81583        40.68517        37.69893    	           1
          41    17.16433        63.24865        48.15598    	           1
          42    13.15326        60.17544        22.57570    	           1
          43    48.20727        24.59220        11.81988    	           1
          44    25.62825        61.88580        63.25132    	           1
          45    9.546173        6.094324        35.22723    	           1
          46    29.75702        8.681490        34.06128    	           1
          47    22.32251        6.620358        56.83422    	           1
          48    11.05522        55.28253        19.89125    	           1
          49    28.38690        31.01265        1.893883    	           1
          50    67.01604        16.50009        46.97949    	           1
          51    25.92937        56.25048        61.86762    	           1
          52    53.27028        36.33736        43.91430    	           1
          53    35.90559        63.19052        52.29300    	           1
          54    27.14134        13.84150        56.17236    	           1
          55    13.50539        15.10868        50.05262    	           1
          56    9.810342        25.62615        28.95838    	           1
          57    68.57224        18.30174        15.49183    	           1
          58    20.41221        27.76318        51.67247    	           1
          59    62.72476        22.11876        27.70421    	           1
          60    52.17381        25.13097        31.63289    	           1
          61    25.44862        64.69470        19.60151    	           1
          62    9.849190        13.21092        62.93948    	           1
          63    48.87367        43.65637        1.952918    	           1
          64    21.77856        34.00368        12.87685    	           1
          65    44.33660        57.44234        35.50146    	           1
          66    66.39793        21.76355        45.01440    	           1
          67    11.29403        10.80707        3.121967    	           1
          68    64.41904        18.83416        40.24292    	           1
          69    65.15562        66.74627        14.75077    	           1
          70    16.02097        66.72623        52.56571    	           1
          71    52.71921        3.504366        67.82515    	           1
          72    34.04331        33.80799        15.26507    	           1
          73    33.31183        59.89952        53.52518    	           1
          74    36.83427        44.04902        24.54815    	           1
          75    21.39581        24.50138        55.85295    	           1
          76    18.66574        25.41870        65.69051    	           1
          77    9.637280        45.14016        4.269461    	           1
          78    43.37961        54.88609        42.86349    	           1
          79    41.86140        39.80321        17.74179    	           1
          80    9.275310        10.75971        45.09613    	           1
          81    51.23036        34.88689        29.75668    	           1
          82    41.92773        33.11158        11.78999    	           1
          83    21.48230        45.19268        20.53213    	           1
          84    3.041985        32.58987        27.23783    	           1
          85    68.70542        7.294162        68.52468    	           1
          86    7.187975        38.69217        43.91141    	           1
          87    37.83615        9.131463        47.74487    	           1
          88    22.17476        12.86697        23.04823    	           1
          89    36.10453        56.06144        56.96733    	           1
          90    36.21616        38.52112        15.69225    	           1
          91    38.34636       0.7108389        50.08223    	           1
          92    26.53287        8.953131        20.90768    	           1
          93    61.88052        3.706026        60.29848    	           1
          94    29.31298        45.37628        1.650690    	           1
          95    50.89441        28.23954        61.69047    	           1
          96    57.09393        35.03309        39.36966    	           1
          97    40.23343        49.62085        12.84176    	           1
          98    17.19049        61.29460        19.11379    	           1
          99    33.51976        22.15846        41.86633    	           1
         100    62.38963        10.33891        51.97470    	           1
         101    58.16621        25.22724        44.57447    	           1
         102    40.68383        56.65480        61.64387    	           1
         103    38.41287        44.42177        11.03220    	           1
         104    38.27536        15.28734        28.33638    	           1
         105    40.31762        41.49583        44.44409    	           1
         106    20.31141        69.04356        37.35424    	           1
         107    10.10201        4.766096        1.519179    	           1
         108    39.07974        53.39934        5.464303    	           1
         109    24.36113        26.33299        41.23409    	           1
         110    29.07047        34.82322        15.77308    	           1
         111    19.27530        31.44079        64.48708    	           1
         112    49.17093        55.09087        9.553393    	           1
         113    64.74731        31.58052        7.258750    	           1
         114    9.088400        49.41307       2.6006270E-02	           1
         115    12.24176        23.77724        11.27015    	           1
         116    47.86951        59.88314        43.03319    	           1
         117   8.5013598E-02    48.51643        17.62445    	           1
         118    13.14663        17.90821        28.72355    	           1
         119    39.65099        68.86360        43.68708    	           1
         120    64.19365        5.740359        55.52635    	           1
         121    2.029371        34.32201        39.90523    	           1
         122    67.94686        61.99234        12.48591    	           1
         123    38.64114       1.7769042E-03    59.70250    	           1
         124    62.62664        19.37691        15.40220    	           1
         125    45.41652        13.39013        46.64999    	           1
         126    23.65260        50.35583        28.22316    	           1
         127    22.57174        23.25662       0.9324844    	           1
         128    33.27868        50.15568        56.05481    	           1
         129    36.73203        64.94367        23.86617    	           1
         130    21.89079        39.64468        21.69411    	           1
         131    24.29253        20.15319        33.10975    	           1
         132    15.59851        28.98780        53.29059    	           1
         133    56.17638        38.39579        30.66096    	           1
         134    26.48481        45.33109        45.94437    	           1
         135    52.70919        61.07707        55.58349    	           1
         136    66.16665        1.293848        10.50687    	           1
         137    9.092360        2.341483        29.37674    	           1
         138    20.97268        63.96843        65.18944    	           1
         139    30.03960        26.29297        39.07919    	           1
