   75.40744    	   75.40744    	   75.40744    
        5000
           1    26.86835        44.28980        39.50134    	           1
           2    37.17040        69.31937        66.67122    	           1
           3    73.76795        55.78236        5.095437    	           1
           4    5.786477        40.22259        11.71130    	           1
           5    45.92861        59.80235        54.50253    	           1
           6    26.88288        4.480878        17.26500    	           1
           7    60.43448        73.82039        3.046548    	           1
           8    34.41310        31.16745        22.03256    	           1
           9    73.37904        42.02454        50.03524    	           1
          10    41.26927        39.85913        50.45432    	           1
          11    70.46091        67.20602        20.43790    	           1
          12    48.66012        64.82265        38.98673    	           1
          13    29.24918        26.96867        38.41972    	           1
          14    59.35084        69.29736        71.75984    	           1
          15    8.644848        37.31701        27.69720    	           1
          16    18.03172        51.75246        7.742243    	           1
          17    20.65956        37.24201        22.76854    	           1
          18    74.75204        30.60547        59.48976    	           1
          19    31.29612        60.17006        13.72334    	           1
          20    9.540051        15.34608        30.97145    	           1
          21    62.43023        17.35458        11.87687    	           1
          22    72.76022        8.320397        34.76554    	           1
          23    65.43395        48.24389        21.60411    	           1
          24    7.535629        23.80251        61.01379    	           1
          25    27.40069        57.96260        26.45104    	           1
          26    64.89108        32.23174        46.97889    	           1
          27    54.45630        1.414361        25.49335    	           1
          28    10.01949        47.53732        61.34001    	           1
          29    16.17379        33.66646        8.996152    	           1
          30    45.87906        60.22170        17.38104    	           1
          31    37.83323        50.97541        33.45448    	           1
          32    70.72109        66.50927        40.39649    	           1
          33    14.01003        47.47535        14.68619    	           1
          34    8.086074        13.23700        21.49765    	           1
          35    16.56676        28.99228        47.88628    	           1
          36    70.18718        42.19931        28.76461    	           1
          37    57.02495        13.82669        43.57156    	           1
          38    44.58474        23.50140        2.628717    	           1
          39    16.19662        64.36175        64.41053    	           1
          40    18.69809        65.48946        44.64840    	           1
          41    44.95086        33.38700        61.78666    	           1
          42    1.403379        41.49258        73.13306    	           1
          43    45.82603        37.71107        7.216212    	           1
          44    38.79694        45.65796        6.820354    	           1
          45    13.32467        38.98980        25.18480    	           1
          46    54.41693        22.97431        26.07495    	           1
          47    50.13732        10.64876        63.15885    	           1
          48    6.945156        6.081112        11.26123    	           1
          49    71.99836        19.44215        54.46123    	           1
          50    38.30600        29.96616        26.22382    	           1
          51    52.81115        73.05682        66.73321    	           1
          52    34.95507        35.00116        44.79227    	           1
          53    32.32960        15.45207        44.02238    	           1
          54    15.68217        61.98585        5.733377    	           1
          55    15.04652        43.71217        37.97713    	           1
          56    11.58873        52.89066        39.12101    	           1
          57    44.88949        9.617119        7.938597    	           1
          58    20.67971        6.530284        30.28016    	           1
          59    65.31789        30.17597        57.07929    	           1
          60    8.867897        61.42231        57.60153    	           1
          61    13.22926        53.46407        53.83769    	           1
          62    6.686797        52.71651        61.52467    	           1
          63    65.27030        58.85061        72.54598    	           1
          64    46.88492        36.52262        70.20604    	           1
          65    54.19172        4.709736        9.161349    	           1
          66    13.53317        28.10740        21.18036    	           1
          67    75.35657        74.88689        64.83084    	           1
          68    43.61475        12.63629        42.21957    	           1
          69    17.07821        20.73332        28.72658    	           1
          70    64.16734        52.38456        70.33025    	           1
          71    44.58441        5.157920        11.47616    	           1
          72    46.14860        19.26638        65.43999    	           1
          73    62.67821        10.61414        49.89314    	           1
          74    46.42613        47.91563        26.54325    	           1
          75    74.89716        33.97438        7.527894    	           1
          76    8.539198        11.45000        34.76292    	           1
          77    21.57022        60.64515        12.94739    	           1
          78    70.21823        52.78953        28.93518    	           1
          79    18.59650        1.267703        32.76446    	           1
          80    12.72342        75.14256        58.85067    	           1
          81    60.95567        67.46239        55.72897    	           1
          82    43.66068        64.72976        68.98524    	           1
          83    22.36762        70.59622        17.88391    	           1
          84    8.222302        31.56487        1.600230    	           1
          85    18.44700        53.02707        55.57188    	           1
          86    74.93496        37.13039       0.9319998    	           1
          87    39.34291        61.18005        67.49361    	           1
          88    8.928119        15.40413        41.50137    	           1
          89    50.02350        39.66098        45.38801    	           1
          90    63.23521        29.20183        9.087450    	           1
          91    66.37299        56.70955        29.66549    	           1
          92    49.60042        60.32190        24.62358    	           1
          93    6.595230        23.05588        42.99276    	           1
          94    29.73238        8.570013        13.41362    	           1
          95    41.37823        57.77940        20.49379    	           1
          96    14.30541        6.340109        53.98813    	           1
          97    11.84655        71.23211        12.25181    	           1
          98    9.264531        35.81566        14.56607    	           1
          99    62.12637        75.00778        52.73438    	           1
         100    56.86241        39.15228        11.27359    	           1
         101    10.14811        23.01702        53.04290    	           1
         102    60.10799        39.08910        60.95925    	           1
         103    68.02309        20.31930        36.21887    	           1
         104    25.82291        45.54554        15.24464    	           1
         105    35.21503        32.77052        60.79739    	           1
         106    27.37839        2.223928        58.92192    	           1
         107    57.31548        37.48449        65.35001    	           1
         108   0.7694222        23.64492        42.59035    	           1
         109    57.46613        57.45687        43.84772    	           1
         110    39.41048       0.2765495        10.08625    	           1
         111    49.28026        5.309176        69.61969    	           1
         112    16.14880        66.61220        53.50048    	           1
         113    16.99883        52.41055        72.27430    	           1
         114    29.69189        69.75702        43.47282    	           1
         115    16.95102        43.31881        12.10108    	           1
         116    27.41564        65.49332        41.35296    	           1
         117    57.70228        71.22743        16.90460    	           1
         118    12.71264        33.82125        71.18083    	           1
         119    23.37131        73.70519        31.53885    	           1
         120    47.12847        34.87953        16.69421    	           1
         121    4.752631        70.79489        7.391043    	           1
         122    64.52081        70.12781        28.58951    	           1
         123    27.81749        2.276757        64.72728    	           1
         124    73.78990        13.69554        30.71824    	           1
         125    51.05593        3.798995        4.167811    	           1
         126    45.95327        63.67528        13.66388    	           1
         127    20.75310        14.48477        43.20731    	           1
         128    21.29709        55.39262        39.93975    	           1
         129    50.17641        20.18869        45.26030    	           1
         130    48.08421        10.49097        12.41653    	           1
         131    17.54776        6.973616        61.99891    	           1
         132    26.11523        61.32713        15.77641    	           1
         133    10.09149        42.81037        59.77774    	           1
         134    18.55570        18.67891        24.31079    	           1
         135    60.28177        8.217791        24.58793    	           1
         136    67.97934        41.02255        52.46245    	           1
         137    29.96052        18.90822        26.43788    	           1
         138    34.58023        38.92954        58.96897    	           1
         139    65.67699        35.50166        24.57893    	           1
         140   0.5519999        4.499072        35.96291    	           1
         141    71.42476        5.538024        25.36423    	           1
         142    47.60823        6.849541        53.90333    	           1
         143    30.32224        15.81731        51.01675    	           1
         144    23.89307        42.27868        25.65193    	           1
         145    10.71757        63.19016        3.550646    	           1
         146    12.43936        27.06164        62.51512    	           1
         147    62.20302        41.92401        54.57197    	           1
         148    46.01764        13.34838        31.15201    	           1
         149   0.2448101        51.59172        24.88230    	           1
         150    42.98078        45.21859        10.28338    	           1
         151    34.26986        8.226230        37.59386    	           1
         152    65.18844        69.32850        34.64355    	           1
         153    57.12823        55.61717        22.88625    	           1
         154    32.87648        46.15333        9.022315    	           1
         155    5.102138        55.11364        17.62484    	           1
         156    23.29345        63.35381        48.97223    	           1
         157    8.482977        67.51952        11.07313    	           1
         158    25.16356        67.38017        23.18820    	           1
         159    43.10022        54.51505        34.73517    	           1
         160    2.892802        14.46451       0.3753774    	           1
         161    44.87793        32.52509        21.19799    	           1
         162    3.708050        35.16479        23.11504    	           1
         163    24.05758        68.74995        33.25525    	           1
         164    19.03080        8.740767        21.18122    	           1
         165    74.23299        43.41298        39.05002    	           1
         166    38.05399        71.84972        47.31734    	           1
         167    46.99803        8.126610        40.84150    	           1
         168    54.54668        16.75855        54.03174    	           1
         169    56.06005        28.47524        46.70955    	           1
         170    41.34252        32.83642        15.44951    	           1
         171    17.55282        21.35970        64.65535    	           1
         172    8.390190        13.76578        74.14877    	           1
         173    47.56192        3.660788        58.99015    	           1
         174    26.43736        59.01867        46.79976    	           1
         175    51.93259        7.677930        22.56305    	           1
         176    30.43808        38.51579        74.03612    	           1
         177    51.73634        74.02473        1.666916    	           1
         178    42.31048        17.56895        52.23476    	           1
         179    24.79553        51.10707        44.57303    	           1
         180    66.23766        59.33307        56.76616    	           1
         181    3.454540        55.40792        22.65252    	           1
         182    37.30708        74.06738        42.54803    	           1
         183    69.36938        58.89406        45.52430    	           1
         184    69.33289        12.66072        51.91849    	           1
         185    43.65238        46.24852        48.18162    	           1
         186    22.00730        21.55327        67.33289    	           1
         187    13.29018        65.95097        18.40622    	           1
         188    9.652513        5.234322        20.04496    	           1
         189    7.884433        18.52057       0.6130159    	           1
         190    13.41233        71.38606        19.39864    	           1
         191    18.06515        61.13578        52.03419    	           1
         192   0.5888394        59.87598        32.81321    	           1
         193    43.99896        25.59730        28.63978    	           1
         194    17.63508        21.37867        10.73008    	           1
         195    29.46358        25.48760        60.92937    	           1
         196    65.24564        36.62129        16.91877    	           1
         197    17.02357        25.25599        60.45792    	           1
         198    44.67829        17.57692        35.66647    	           1
         199    16.85814        41.59430        27.44985    	           1
         200    71.03873        75.19762        72.52499    	           1
         201    41.12903        67.79028        74.98147    	           1
         202    22.16642        20.52324        61.15000    	           1
         203    63.78378        61.88733        67.44466    	           1
         204    1.567859        74.17099        17.04099    	           1
         205    19.02073        14.79374        54.00434    	           1
         206   0.4723221        35.86928        49.37976    	           1
         207    75.01637        5.874887        59.34835    	           1
         208    63.02335        5.670831        20.11385    	           1
         209    40.98892        55.30334        50.70978    	           1
         210    52.84762        38.41933        68.22719    	           1
         211    15.00605        44.13154        50.44972    	           1
         212    69.21040        36.48882        47.46346    	           1
         213    16.81583        56.34392        15.65474    	           1
         214    63.79698        52.83881        22.21625    	           1
         215    59.73684        36.84632        27.05116    	           1
         216    33.47682        1.712659        70.82948    	           1
         217    49.53047        70.63081        47.71407    	           1
         218    73.74507        64.02956        67.75656    	           1
         219    54.71324        68.43858        49.93540    	           1
         220    6.609059        72.53127        13.75077    	           1
         221    72.78773        4.929183        13.41037    	           1
         222    38.13276        40.17516        37.17361    	           1
         223    63.05840        18.44939        62.47078    	           1
         224    2.706276        4.270930        12.34157    	           1
         225    66.01277        34.72918        11.21211    	           1
         226    17.44834        23.82342        44.97548    	           1
         227   0.3557149        24.08342        55.02254    	           1
         228    37.69001        35.11112        29.88366    	           1
         229    53.22428        55.59192        34.60769    	           1
         230    21.11082        74.89788        48.59610    	           1
         231    22.80812        64.62199        17.90744    	           1
         232    75.30031        53.37130        71.92993    	           1
         233    30.53990        24.09962        25.06305    	           1
         234    36.96218        58.87679        2.171468    	           1
         235    14.70590        10.78006        37.34912    	           1
         236    70.23700        28.33280        55.96171    	           1
         237    4.960649        20.20253        6.238329    	           1
         238    12.11234        69.85489        56.04866    	           1
         239    26.85720        14.72033        67.69136    	           1
         240    65.72083        32.04679        20.12652    	           1
         241    14.70842        60.95640        16.64240    	           1
         242    46.19020        10.03607        1.442065    	           1
         243    47.22988        67.79315        22.05992    	           1
         244    37.00751        64.92153        52.90584    	           1
         245    20.12404        61.60465        1.389403    	           1
         246    53.79790        47.92955        70.65558    	           1
         247    59.01464        44.43586        44.75912    	           1
         248    32.49850        47.65068        3.555144    	           1
         249    68.48270        3.850009        43.34373    	           1
         250    44.33206        28.14842        17.36965    	           1
         251    22.66997        56.98615        32.36438    	           1
         252    56.47261        43.82181        59.97658    	           1
         253    45.77496        30.27305        31.44491    	           1
         254    25.99007        52.05769        25.73341    	           1
         255    55.60238        19.35118        41.06337    	           1
         256    7.526138        53.91403        10.02664    	           1
         257    34.94807        60.00908        30.69898    	           1
         258    7.377005        20.92733        30.76398    	           1
         259    36.36808        31.75395        66.68591    	           1
         260    66.74014        24.18578        65.34557    	           1
         261    31.34942        43.29000        12.83037    	           1
         262    40.62700        28.86188        46.54345    	           1
         263    36.59473        27.62670        73.10673    	           1
         264    18.28722        21.16429        56.17314    	           1
         265    39.14523        66.73077        24.83101    	           1
         266    19.53745        30.34659        5.447143    	           1
         267    56.47081        49.18681        6.341405    	           1
         268    8.616628        37.16537        42.38112    	           1
         269    19.12216        13.84594        59.98928    	           1
         270    42.79379        65.62389        29.32447    	           1
         271    46.36032        69.49562        29.70146    	           1
         272    63.50287        4.741292        42.96551    	           1
         273    46.15224        58.91672        31.65082    	           1
         274    32.60053        31.25916        38.72409    	           1
         275    3.267331       0.2633243       0.7904862    	           1
         276    48.71132        57.55011        70.24226    	           1
         277    30.25130        3.072362        28.51044    	           1
         278    62.91898        47.92766        15.69860    	           1
         279    3.325969        15.22736        12.39734    	           1
         280    61.22515        47.86695        40.66882    	           1
         281    16.77459        58.94544        71.78545    	           1
         282    32.62542        48.55552        67.78544    	           1
         283    13.00598        12.72453        54.26141    	           1
         284    68.20570        2.105661        21.89097    	           1
         285    49.89423        26.20302        14.78091    	           1
         286    13.16034        1.225193        19.68141    	           1
         287    73.39872        10.55504        23.77057    	           1
         288    16.92056        67.38443        69.03559    	           1
         289    39.89752        64.10507        45.77758    	           1
         290    7.565296        26.01373        27.99388    	           1
         291    17.17684        44.18287        18.29767    	           1
         292    48.95304        65.06636        45.95972    	           1
         293    9.977152        70.41608        5.950415    	           1
         294    68.34853        40.98108        3.624113    	           1
         295    40.51986        16.68061        42.70768    	           1
         296    36.06120        2.859766        46.39376    	           1
         297    55.93533        66.83654        19.71621    	           1
         298    43.66581        31.63813        50.74835    	           1
         299    26.38375        30.39445        62.75403    	           1
         300    4.694671        58.19194        28.82561    	           1
         301    59.65682        62.31876        17.21885    	           1
         302    58.99344        52.15191        1.260148    	           1
         303    19.10780        25.96525        55.93534    	           1
         304    45.23848        54.26405        61.45340    	           1
         305    4.653887        5.253491        69.60521    	           1
         306    52.61135        32.30982        63.74996    	           1
         307    29.31094        50.57911        47.77718    	           1
         308    8.447224        45.62941        31.19361    	           1
         309    72.68181        69.64311        47.72368    	           1
         310    40.17517        73.00285        24.71982    	           1
         311    18.95103        24.11691        33.95273    	           1
         312    28.14791        60.68364        51.75724    	           1
         313    54.28540        13.01129        31.42077    	           1
         314    13.63155        52.07481        24.23843    	           1
         315    40.23898        41.14015        62.55856    	           1
         316    15.44047        41.18498        32.91624    	           1
         317    37.81894        74.45925        63.53450    	           1
         318    69.72853        45.17895        20.01375    	           1
         319    36.39238        5.582161        52.37175    	           1
         320    59.48509        15.11932        31.09960    	           1
         321    64.37561        11.21289        68.81862    	           1
