   1.510000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   1.530000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   1.550000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   1.570000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   1.590000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   1.610000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   1.630000    	  9.6463022E-04	  0.0000000E+00	  0.0000000E+00
   1.650000    	  3.6977492E-03	  5.3333334E-04	  0.0000000E+00
   1.670000    	  1.5916398E-02	  3.7333334E-03	  2.8735632E-03
   1.690000    	  3.7781350E-02	  4.2666667E-03	  0.0000000E+00
   1.710000    	  7.8617364E-02	  1.6000001E-02	  2.8735632E-03
   1.730000    	  0.1170418    	  2.9333333E-02	  1.4367816E-02
   1.750000    	  0.1501608    	  6.4000003E-02	  2.8735632E-02
   1.770000    	  0.1440514    	  7.3600002E-02	  3.1609196E-02
   1.790000    	  0.1374598    	  8.1600003E-02	  4.5977011E-02
   1.810000    	  0.1077170    	  9.2799999E-02	  6.0344826E-02
   1.830000    	  7.5562701E-02	  8.8000000E-02	  6.3218392E-02
   1.850000    	  4.4855304E-02	  7.6800004E-02	  5.7471264E-02
   1.870000    	  3.4726687E-02	  7.4666664E-02	  8.0459774E-02
   1.890000    	  2.2347268E-02	  6.0800001E-02	  5.4597702E-02
   1.910000    	  1.2540193E-02	  4.8000000E-02	  7.1839079E-02
   1.930000    	  5.7877814E-03	  4.2666666E-02	  5.4597702E-02
   1.950000    	  3.5369776E-03	  3.4666665E-02	  3.7356321E-02
   1.970000    	  2.2508039E-03	  2.7733333E-02	  6.0344826E-02
   1.990000    	  1.2861736E-03	  3.1466667E-02	  1.7241379E-02
   2.010000    	  1.2861736E-03	  1.6000001E-02	  3.7356321E-02
   2.030000    	  4.8231511E-04	  1.3866667E-02	  1.7241379E-02
   2.050000    	  4.8231511E-04	  9.6000005E-03	  2.2988506E-02
   2.070000    	  3.2154340E-04	  1.4933334E-02	  3.1609196E-02
   2.090000    	  3.2154340E-04	  1.3866667E-02	  2.5862070E-02
   2.110000    	  0.0000000E+00	  1.3333334E-02	  2.0114943E-02
   2.130000    	  0.0000000E+00	  5.8666668E-03	  1.7241379E-02
   2.150000    	  3.2154340E-04	  1.0133334E-02	  1.7241379E-02
   2.170000    	  0.0000000E+00	  8.0000004E-03	  5.7471264E-03
   2.190000    	  0.0000000E+00	  4.8000002E-03	  2.0114943E-02
   2.210000    	  1.6077170E-04	  6.3999998E-03	  8.6206896E-03
   2.230000    	  0.0000000E+00	  7.4666669E-03	  1.4367816E-02
   2.250000    	  1.6077170E-04	  6.9333334E-03	  2.0114943E-02
   2.270000    	  1.6077170E-04	  6.9333334E-03	  2.5862070E-02
   2.290000    	  0.0000000E+00	  8.5333334E-03	  2.2988506E-02
   2.310000    	  0.0000000E+00	  2.6666666E-03	  8.6206896E-03
   2.330000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.350000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.370000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.390000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.410000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.430000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.450000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.470000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.490000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.510000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.530000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.550000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.570000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.590000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.610000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.630000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.650000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.670000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.690000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
