   1.510000    	  1.6260162E-03	  2.8564010E-03	  6.1003509E-04
   1.530000    	  8.1300810E-03	  2.3370553E-03	  9.1505260E-04
   1.550000    	  1.9512195E-02	  5.4531288E-03	  1.9826139E-03
   1.570000    	  9.7560976E-03	  1.0646585E-02	  5.4903156E-03
   1.590000    	  1.7886179E-02	  1.3502986E-02	  8.2354732E-03
   1.610000    	  2.7642276E-02	  2.0773824E-02	  1.0370596E-02
   1.630000    	  3.9024390E-02	  2.4668917E-02	  1.5403385E-02
   1.650000    	  3.9024390E-02	  3.1939756E-02	  2.0283666E-02
   1.670000    	  6.5040648E-02	  3.9989613E-02	  2.1198720E-02
   1.690000    	  6.1788619E-02	  3.8431577E-02	  2.6536526E-02
   1.710000    	  8.7804876E-02	  4.3105688E-02	  2.8061613E-02
   1.730000    	  5.8536585E-02	  4.0508959E-02	  3.4466982E-02
   1.750000    	  4.5528457E-02	  4.9078163E-02	  2.9434193E-02
   1.770000    	  4.5528457E-02	  4.3625031E-02	  3.6754612E-02
   1.790000    	  5.0406504E-02	  4.8039470E-02	  3.2789387E-02
   1.810000    	  5.5284552E-02	  4.2586342E-02	  3.4619492E-02
   1.830000    	  5.6910571E-02	  3.9210595E-02	  3.4314472E-02
   1.850000    	  3.4146342E-02	  3.6873538E-02	  3.7364647E-02
   1.870000    	  2.9268293E-02	  3.9470267E-02	  3.4161963E-02
   1.890000    	  5.0406504E-02	  2.9343028E-02	  2.6994051E-02
   1.910000    	  3.4146342E-02	  2.4409244E-02	  2.9281683E-02
   1.930000    	  2.1138212E-02	  3.1680085E-02	  2.5773982E-02
   1.950000    	  1.3008130E-02	  2.6486628E-02	  2.8366631E-02
   1.970000    	  1.7886179E-02	  2.1552844E-02	  2.6078999E-02
   1.990000    	  1.1382114E-02	  1.9215789E-02	  2.5316456E-02
   2.010000    	  8.1300810E-03	  2.0773824E-02	  2.3486350E-02
   2.030000    	  3.2520324E-03	  2.2072189E-02	  2.1808755E-02
   2.050000    	  1.4634146E-02	  1.5061023E-02	  1.9978648E-02
   2.070000    	  3.2520324E-03	  1.5840042E-02	  1.6165929E-02
   2.090000    	  4.8780488E-03	  1.2464295E-02	  1.6928473E-02
   2.110000    	  3.2520324E-03	  1.3762659E-02	  1.7538508E-02
   2.130000    	  9.7560976E-03	  1.2464295E-02	  1.8148543E-02
   2.150000    	  6.5040649E-03	  1.2723967E-02	  1.7233491E-02
   2.170000    	  8.1300810E-03	  1.0127240E-02	  1.6013421E-02
   2.190000    	  1.6260162E-03	  9.0885488E-03	  1.4488333E-02
   2.210000    	  3.2520324E-03	  9.0885488E-03	  1.4488333E-02
   2.230000    	  8.1300810E-03	  7.2708386E-03	  1.1590666E-02
   2.250000    	  0.0000000E+00	  1.0386912E-02	  1.2200702E-02
   2.270000    	  6.5040649E-03	  8.0498569E-03	  1.3725789E-02
   2.290000    	  4.8780488E-03	  9.0885488E-03	  1.3573281E-02
   2.310000    	  0.0000000E+00	  6.7514931E-03	  9.1505265E-03
   2.330000    	  4.8780488E-03	  4.6741106E-03	  1.3878298E-02
   2.350000    	  0.0000000E+00	  5.9724748E-03	  1.0675614E-02
   2.370000    	  1.6260162E-03	  6.4918203E-03	  1.0828122E-02
   2.390000    	  0.0000000E+00	  7.0111658E-03	  1.1438157E-02
   2.410000    	  1.6260162E-03	  6.4918203E-03	  1.4640842E-02
   2.430000    	  0.0000000E+00	  3.8950923E-03	  1.0675614E-02
   2.450000    	  0.0000000E+00	  6.2321476E-03	  1.0218088E-02
   2.470000    	  0.0000000E+00	  4.6741106E-03	  1.3725789E-02
   2.490000    	  3.2520324E-03	  5.4531288E-03	  1.1285649E-02
   2.510000    	  0.0000000E+00	  4.9337833E-03	  1.0370596E-02
   2.530000    	  1.6260162E-03	  5.7128021E-03	  1.1895684E-02
   2.550000    	  0.0000000E+00	  4.6741106E-03	  1.2810737E-02
   2.570000    	  0.0000000E+00	  5.7128021E-03	  1.1438157E-02
   2.590000    	  0.0000000E+00	  5.4531288E-03	  1.0065579E-02
   2.610000    	  0.0000000E+00	  1.8177096E-03	  4.7277720E-03
   2.630000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.650000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.670000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
   2.690000    	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00
