    71.53194    	   71.53194    	   71.53194    
        5000
           1    14.10944        67.76481        46.12241    	           1
           2    7.339809        31.75927        4.145111    	           1
           3    40.75893        67.60986        52.91716    	           1
           4    7.452296        28.85781        58.96107    	           1
           5    4.327580        19.50167        55.93179    	           1
           6    61.06807        57.66207        41.77954    	           1
           7    70.53819        45.36757        35.46246    	           1
           8    23.11897        27.56851        67.83133    	           1
           9    8.564634        37.50655        29.19877    	           1
          10    34.26151        19.35718        2.957202    	           1
          11    38.40112        5.465662        31.48162    	           1
          12    1.870810        8.967213        6.343434    	           1
          13    18.61690        30.57547        20.05540    	           1
          14    50.24410        19.86317        13.39041    	           1
          15    64.89483        2.129565        52.25861    	           1
          16    32.61050        31.76628        44.06039    	           1
          17    71.46350        12.70705        2.657132    	           1
          18    66.27063        51.71146        47.21604    	           1
          19    36.11988        36.12386        14.73747    	           1
          20    18.62837        45.89905        6.737582    	           1
          21    53.67482        42.25645        57.51997    	           1
          22    34.52815        48.27838       0.3792906    	           1
          23    1.345442        42.98398        65.10332    	           1
          24    52.99247        24.12316        16.20391    	           1
          25    39.78415        5.902665        1.264589    	           1
          26    29.84797        38.56525        51.77211    	           1
          27    2.709424        52.45159        48.63251    	           1
          28    35.39536        57.38742        40.02018    	           1
          29    24.56979        43.13222        12.53859    	           1
          30    50.34097        11.67674        59.04083    	           1
          31    20.81297        18.51172        32.31394    	           1
          32    38.53992        51.91953        59.96647    	           1
          33    11.96490        57.27089        63.35305    	           1
          34    61.79156        55.59890        22.46863    	           1
          35    23.59275        63.42063        66.15221    	           1
          36    25.27394        37.65102        26.25801    	           1
          37    66.21513        9.051906        22.02754    	           1
          38    46.32539        44.14033        49.87204    	           1
          39    20.35739        59.85648        21.03094    	           1
          40    22.72188        46.65534        49.03058    	           1
          41    34.33739        34.03659        9.749489    	           1
          42    32.75159        42.15340        48.63117    	           1
          43    40.21668        26.90926        50.30498    	           1
          44    21.89736        58.66512        7.166950    	           1
          45    70.86523        48.69432        45.94707    	           1
          46    23.46402        54.11211        5.935256    	           1
          47    55.81987        41.69738        18.44632    	           1
          48    6.214228        67.09269       0.1662867    	           1
          49    2.994744        26.04094        41.72891    	           1
          50    26.24656        19.51199        50.16561    	           1
          51    47.75034        18.06737        21.89890    	           1
          52    44.11079        27.90270        37.15294    	           1
          53    12.67195        56.60564        24.18013    	           1
          54    5.747468        3.474027        36.99879    	           1
          55    50.33482        32.63326        43.39760    	           1
          56    4.015290        41.89919        22.94036    	           1
          57    30.85257        4.514776        19.93231    	           1
          58    10.47812        67.13120        4.365973    	           1
          59    18.99363        39.87063        24.53035    	           1
          60    23.59313        48.93516        6.302536    	           1
          61    3.787097        68.45174        45.27227    	           1
          62   7.1187101E-02    29.75435        70.17374    	           1
          63    38.10112        64.82865        8.673995    	           1
          64    47.88223        27.77713        12.13968    	           1
          65    8.981609        34.63667        22.84215    	           1
          66   0.4453744        34.77341        16.88130    	           1
          67    34.27291        16.18846        36.97791    	           1
          68    34.54994        13.78553        21.48755    	           1
          69    44.62513        49.75570        58.89065    	           1
          70    10.37091        53.74639        32.28322    	           1
          71    56.25459        56.74839        1.265273    	           1
          72    49.43259        4.999452        61.40163    	           1
          73    13.49214        29.94362        67.48972    	           1
          74    45.97102        45.84392        64.34184    	           1
          75    29.08327        70.61124        22.58185    	           1
          76    69.14833        28.23887        27.88022    	           1
          77    64.37142        62.21810        31.01682    	           1
          78    39.80725        63.82457        14.21016    	           1
          79    31.94992        29.58998        49.66278    	           1
          80    57.57794        57.78119        52.41303    	           1
          81    58.47745        36.52815        70.84450    	           1
          82    6.023450        29.75012        37.53154    	           1
          83    66.61327        45.06105        18.44469    	           1
          84    70.49984        21.70472        58.36419    	           1
          85    16.37476        37.90287        44.88061    	           1
          86    24.41848        17.19668        55.19455    	           1
          87    12.67603        3.894501        70.27675    	           1
          88    6.556073        59.07683        16.40817    	           1
          89    69.83124        67.19596        33.80807    	           1
          90    52.72861        17.78667        8.844681    	           1
          91    43.84662        33.78658        34.87621    	           1
          92    64.91286        57.08698        60.49556    	           1
          93    42.41387       0.2321493        25.94928    	           1
          94    60.55503        49.80965        4.821762    	           1
          95    21.89603        34.76600        16.74195    	           1
          96    40.68080        33.29819        29.86571    	           1
          97    67.67463        24.65966        69.00671    	           1
          98    62.31841        13.43130        70.85785    	           1
          99    52.56901        59.93953        57.07911    	           1
         100    32.45902        60.77067        25.15283    	           1
         101    48.97456        43.67054        21.78679    	           1
         102    29.91495        24.50260        28.50689    	           1
         103    38.30559        26.85054        36.95806    	           1
         104    44.13598        5.211151        13.19914    	           1
         105    35.20282        7.806935        22.05030    	           1
         106    41.09487        9.083447        23.42489    	           1
         107    62.18225        17.83243        66.93151    	           1
         108    51.46630        32.48536        3.430795    	           1
         109    46.59997        43.32848        31.44998    	           1
         110    69.45741        20.05248        46.14217    	           1
         111    43.73663        9.352175        70.49408    	           1
         112    71.27668        34.74733        48.83470    	           1
         113    23.61872        63.44792        46.55901    	           1
         114    44.65741        24.28787        65.92105    	           1
         115    41.78416        4.592442        61.96417    	           1
         116    40.01954        62.24609        55.19657    	           1
         117    49.15918        51.40028        35.58993    	           1
         118    65.04489        34.79197        9.406956    	           1
         119    66.61224        32.59472        51.82772    	           1
         120    29.41179        20.93552        5.944148    	           1
         121    43.94755        51.93164        53.93257    	           1
         122    7.344450        31.83870        31.47915    	           1
         123    66.47943        61.54496        3.695073    	           1
         124    52.74129        7.843742        20.57009    	           1
         125    38.33412        10.11312        53.97553    	           1
         126    64.87092        8.670522        63.00548    	           1
         127    25.49420        22.68202        57.71842    	           1
         128    5.232274        12.86937       0.2080217    	           1
         129    68.52136        41.52607        53.26567    	           1
         130    54.51730        25.66816        71.48858    	           1
         131    32.89763        68.02439        66.36987    	           1
         132    12.93472        50.79275        48.45725    	           1
         133    62.05172        3.958190        57.16066    	           1
         134    23.43558        1.800357        67.98074    	           1
         135    20.93172        70.05233        28.62212    	           1
         136    36.59592        53.56815        54.57005    	           1
         137    42.97013        12.51163        56.71226    	           1
         138    45.76199        3.989063        19.42639    	           1
         139    18.92018        61.15771        68.11705    	           1
         140    68.46744        9.458043        46.04962    	           1
         141    56.33078        7.924530        27.18877    	           1
         142    46.93853        28.89940        62.07035    	           1
         143    54.92928        67.71490        35.77958    	           1
         144    22.58527        22.97992        16.13589    	           1
         145    65.69543        40.53669        7.699885    	           1
         146    43.78853        20.45809        39.48149    	           1
         147    66.21352        51.28744        68.64872    	           1
         148    39.56892        17.02608        46.49177    	           1
         149    5.947577        5.488835        61.30261    	           1
         150    47.21699        32.00149        16.34755    	           1
         151    50.56359        63.24583        52.22462    	           1
         152    5.482221        46.25356        29.89593    	           1
         153    36.20909        24.01744        42.13906    	           1
         154    64.61037        22.60235        48.97774    	           1
         155    69.76572        4.842579        23.21679    	           1
         156    48.10901        58.44468        61.03650    	           1
